Real,Imaginary
0.253203, 0.151807
0.254112, 0.147367
0.259257, 0.134149
0.269401, 0.127045
0.281029, 0.132033
0.285549, 0.140773
0.276723, 0.140304
0.259304, 0.127270
0.247053, 0.111490
0.249536, 0.105375
0.261766, 0.110834
0.269522, 0.117824
0.265276, 0.115965
0.256221, 0.106563
0.254391, 0.101926
0.260550, 0.112356
0.262060, 0.134325
0.248652, 0.152289
0.227588, 0.152662
0.218670, 0.136160
0.232749, 0.116559
0.257827, 0.107568
0.269533, 0.110912
0.255259, 0.116658
0.225588, 0.114121
0.201363, 0.101788
0.192484, 0.087098
0.192526, 0.078081
0.192768, 0.076625
0.195655, 0.079732
0.209854, 0.085414
0.233658, 0.094951
0.249682, 0.108525
0.240714, 0.120238
0.209818, 0.120427
0.180361, 0.105154
0.173762, 0.083372
0.188862, 0.072592
0.205514, 0.084786
0.207538, 0.114976
0.198735, 0.143853
0.195084, 0.153087
0.204529, 0.139939
0.219018, 0.118385
0.226827, 0.106496
0.228105, 0.112000
0.233709, 0.128308
0.249305, 0.142619
0.265596, 0.147071
0.267859, 0.143122
0.253634, 0.137366
0.236842, 0.134728
0.232976, 0.135484
0.242949, 0.137184
0.254409, 0.137966
0.257611, 0.137912
0.255524, 0.138202
0.256217, 0.139688
0.258831, 0.142029
0.252814, 0.143495
0.232691, 0.141563
0.209389, 0.134530
0.201606, 0.123392
0.215171, 0.112040
0.234768, 0.104744
0.239367, 0.102731
0.224676, 0.103368
0.206717, 0.103152
0.202274, 0.101518
0.209226, 0.101068
0.209985, 0.103655
0.193784, 0.106829
0.171136, 0.105333
0.163102, 0.096872
0.177911, 0.085985
0.202175, 0.081145
0.216292, 0.087287
0.215215, 0.101179
0.210673, 0.114417
0.214142, 0.120962
0.222694, 0.121610
0.224726, 0.121505
0.216927, 0.124237
0.209915, 0.128995
0.214794, 0.132815
0.227585, 0.133994
0.232005, 0.132367
0.218666, 0.127213
0.197907, 0.117116
0.190169, 0.103323
0.204217, 0.092363
0.228035, 0.092840
0.242349, 0.107597
0.240721, 0.129020
0.233745, 0.143773
0.234659, 0.143879
0.244829, 0.133676
0.255227, 0.125323
0.259121, 0.126836
0.258716, 0.134430
0.258880, 0.136855
0.259024, 0.127340
0.255614, 0.111224
0.251424, 0.101801
0.256390, 0.108604
0.275411, 0.129306
0.297745, 0.152203
0.304377, 0.165996
0.288486, 0.167614
0.265503, 0.162135
0.258429, 0.156724
0.273028, 0.154887
0.291421, 0.155210
0.292674, 0.153888
0.276969, 0.147975
0.264661, 0.137367
0.270951, 0.125275
0.286624, 0.117145
0.288727, 0.117758
0.268769, 0.127455
0.243716, 0.140426
0.235298, 0.147691
0.242650, 0.143573
0.243325, 0.130427
0.223605, 0.116871
0.200753, 0.110555
0.205992, 0.112101
0.244305, 0.116158
0.279934, 0.118366
0.271444, 0.120546
0.221452, 0.127932
0.181991, 0.140937
0.200976, 0.150930
0.263362, 0.146490
0.294682, 0.125616
0.232502, 0.101475
0.096388, 0.093792
-0.018131, 0.111844
-0.021481, 0.144621
0.090151, 0.168498
0.234051, 0.166621
0.317240, 0.142670
0.313490, 0.116579
0.270256, 0.106715
0.249322, 0.115404
0.267839, 0.130402
0.295673, 0.138836
0.300053, 0.138742
0.282476, 0.137593
0.270649, 0.141550
0.282123, 0.148049
