Real,Imaginary
-0.113568, 0.203974
-0.206603, 0.189346
-0.281011, 0.178934
-0.317375, 0.153016
-0.294571, 0.098318
-0.218130, 0.035534
-0.126792, 0.018166
-0.061452, 0.086068
-0.029996, 0.214759
-0.008827, 0.322118
0.022252, 0.339310
0.054953, 0.277273
0.066504, 0.214775
0.053111, 0.215169
0.040098, 0.259377
0.055730, 0.268475
0.099704, 0.192079
0.142067, 0.066892
0.151080, -0.015902
0.117525, 0.004039
0.053902, 0.107943
-0.019825, 0.226364
-0.081995, 0.298565
-0.107273, 0.297635
-0.076081, 0.215650
0.002007, 0.056731
0.079251, -0.137838
0.100574, -0.273891
0.054867, -0.251062
-0.007843, -0.052509
-0.022220, 0.213399
0.023111, 0.382675
0.066735, 0.366885
0.033354, 0.222071
-0.085494, 0.087542
-0.212919, 0.058270
-0.252472, 0.118257
-0.173525, 0.188863
-0.033432, 0.221800
0.078518, 0.231373
0.113464, 0.246021
0.084750, 0.255999
0.034722, 0.227352
-0.004912, 0.158686
-0.021876, 0.098994
-0.012090, 0.095817
0.021778, 0.137012
0.060582, 0.163854
0.074334, 0.144960
0.051854, 0.118807
0.021470, 0.144669
0.026564, 0.215666
0.071596, 0.244344
0.100798, 0.153212
0.046864, -0.024831
-0.092324, -0.155513
-0.233383, -0.124806
-0.275098, 0.051418
-0.189413, 0.245398
-0.041282, 0.340903
0.081250, 0.329020
0.147447, 0.283244
0.188245, 0.259977
0.230145, 0.245729
0.246875, 0.202373
0.191729, 0.138707
0.070357, 0.110086
-0.041591, 0.145048
-0.068772, 0.194437
-0.018456, 0.174219
0.023713, 0.057934
-0.013254, -0.089174
-0.106643, -0.175572
-0.165742, -0.172651
-0.133994, -0.126444
-0.050808, -0.086342
-0.003099, -0.044606
-0.025167, 0.037834
-0.064653, 0.156009
-0.052187, 0.239127
0.011865, 0.221748
0.059931, 0.128698
0.046095, 0.066963
0.010785, 0.120421
0.036311, 0.258593
0.140395, 0.361876
0.236514, 0.339528
0.218795, 0.215784
0.082675, 0.096960
-0.057949, 0.062522
-0.085386, 0.098451
-0.002498, 0.133857
0.072633, 0.125999
0.040102, 0.096484
-0.065614, 0.089503
-0.106793, 0.112182
0.008382, 0.126626
0.217073, 0.094892
0.350278, 0.020335
0.290376, -0.056949
0.079144, -0.096898
-0.125835, -0.087791
-0.193809, -0.047795
-0.121512, -0.011276
-0.008957, -0.011787
0.044840, -0.060667
0.018951, -0.127610
-0.037081, -0.148741
-0.063988, -0.075998
-0.040627, 0.067854
0.011852, 0.192634
0.053775, 0.219074
0.053380, 0.160596
0.006617, 0.113685
-0.053648, 0.151919
-0.071417, 0.234372
-0.009374, 0.240811
0.108308, 0.110813
0.198688, -0.065101
0.182936, -0.119392
0.060475, 0.015693
-0.080023, 0.218781
-0.134242, 0.288521
-0.076145, 0.148035
0.019619, -0.071979
0.051662, -0.165091
-0.009600, -0.058044
-0.096187, 0.125122
-0.113534, 0.205841
-0.035463, 0.137206
0.070757, 0.030700
0.110405, 0.007455
0.050398, 0.055037
-0.053465, 0.054586
-0.110998, -0.060893
-0.077165, -0.208570
0.015426, -0.236177
0.092299, -0.089974
0.101391, 0.120778
0.049466, 0.233702
-0.013163, 0.192353
-0.038672, 0.082674
-0.017857, 0.022214
0.020034, 0.039294
0.038701, 0.072450
0.028073, 0.068249
0.009907, 0.046934
0.010906, 0.062244
0.029825, 0.120204
0.034212, 0.166909
-0.004273, 0.158594
-0.068770, 0.118694
-0.097159, 0.105164
-0.034180, 0.130472
0.108562, 0.141305
0.246393, 0.089775
0.284623, 0.007062
0.197901, -0.020189
0.052430, 0.048969
-0.050227, 0.153328
-0.055237, 0.193389
0.010802, 0.145239
0.074995, 0.087111
0.079721, 0.101551
0.013880, 0.168185
-0.098690, 0.180409
-0.221958, 0.074399
